satisfaction,suggestions,timestamp,curricula,accept,expectation
,,2024-09-16T06:46:57.958Z,False,教学,7.5
,,2024-09-16T06:48:24.927Z,False,教学,5.5
,,2024-09-16T06:48:56.793Z,True,教学,4.0
,,2024-09-16T06:50:19.315Z,True,教学,6.0
,,2024-09-16T06:51:18.453Z,True,教学,6.0
,更好地选课,2024-09-16T06:53:54.149Z,True,给分,4.5
,,2024-09-16T06:55:44.613Z,True,给分,4.0
,,2024-09-16T06:56:18.997Z,True,教学,6.5
,很大,2024-09-16T06:56:36.506Z,True,给分,5.5
,,2024-09-16T06:57:12.264Z,False,给分,6.5
,,2024-09-16T07:00:34.558Z,True,教学,5.5
,,2024-09-16T07:07:42.646Z,True,教学,5.0
,"能提供一下选课上的建议，老师给分的好坏之类的
",2024-09-16T07:08:29.839Z,True,给分,3.0
,,2024-09-16T07:09:57.341Z,True,教学,5.5
,,2024-09-16T07:15:25.301Z,True,教学,5.5
,让我拥有更游刃有余的大学生活,2024-09-16T07:15:31.236Z,False,给分,5.0
,,2024-09-16T07:18:03.329Z,False,教学,3.0
,,2024-09-16T07:18:54.116Z,True,教学,7.5
,让我知道什么课可以选,2024-09-16T07:25:53.416Z,False,教学,7.0
,,2024-09-16T07:27:26.776Z,False,教学,4.0
,,2024-09-16T07:29:38.604Z,True,给分,7.0
,无,2024-09-16T07:37:06.279Z,False,给分,4.0
,,2024-09-16T07:37:36.698Z,True,给分,6.0
,帮我选课,2024-09-16T07:52:08.168Z,False,教学,4.0
,,2024-09-16T07:52:58.122Z,False,教学,5.0
,,2024-09-16T07:53:15.564Z,True,给分,5.0
,,2024-09-16T07:53:47.938Z,True,给分,6.5
,,2024-09-16T07:54:01.482Z,True,教学,6.0
,,2024-09-16T07:54:14.408Z,True,给分,6.0
,,2024-09-16T07:54:23.496Z,True,给分,6.5
,,2024-09-16T07:55:52.639Z,True,教学,4.5
,,2024-09-16T07:55:53.175Z,True,给分,5.5
,,2024-09-16T07:56:27.475Z,True,给分,6.0
,好的,2024-09-16T07:56:35.324Z,True,教学,5.5
,,2024-09-16T07:56:40.331Z,True,给分,5.0
,,2024-09-16T07:56:53.911Z,True,给分,5.5
,,2024-09-16T07:58:05.025Z,True,教学,7.0
,无,2024-09-16T07:58:18.475Z,True,给分,3.5
,让我选到有趣的课,2024-09-16T08:01:31.407Z,True,教学,4.5
,,2024-09-16T08:02:07.772Z,False,给分,4.0
,丰富的校园生活,2024-09-16T08:02:10.351Z,True,教学,6.0
,,2024-09-16T08:02:37.857Z,True,给分,5.0
,,2024-09-16T08:09:29.094Z,True,教学,5.0
,真实有效，可以选到讲课好给分高的老师,2024-09-16T08:12:22.866Z,True,给分,7.0
,更全面地了解课程，让我更好规划选课,2024-09-16T08:17:06.100Z,False,教学,7.0
,,2024-09-16T08:17:49.317Z,True,教学,7.0
,,2024-09-16T08:19:26.946Z,True,教学,7.0
,111,2024-09-16T08:20:07.368Z,True,给分,8.0
,,2024-09-16T08:47:01.198Z,True,教学,7.0
,一些帮助,2024-09-16T08:49:39.503Z,False,给分,5.5
,,2024-09-16T08:52:29.082Z,True,给分,10.0
,,2024-09-16T08:54:23.791Z,True,教学,7.0
,我希望能够帮助同学们更好地了解各个老师的教学风格,2024-09-16T08:54:34.749Z,True,教学,5.5
,,2024-09-16T08:57:19.061Z,False,给分,6.0
,,2024-09-16T08:57:56.733Z,True,给分,6.0
,,2024-09-16T08:58:57.828Z,True,教学,3.0
,,2024-09-16T09:00:54.948Z,True,给分,7.0
,,2024-09-16T09:01:28.071Z,False,教学,4.5
,,2024-09-16T09:04:21.086Z,True,给分,5.0
,,2024-09-16T09:04:36.899Z,True,给分,5.5
,,2024-09-16T09:05:31.709Z,True,教学,2.5
,希望评价更全面,2024-09-16T09:06:08.348Z,True,教学,4.5
,,2024-09-16T09:11:03.941Z,True,给分,6.5
,,2024-09-16T09:13:41.776Z,True,教学,6.0
,,2024-09-16T09:19:22.012Z,False,给分,3.0
,,2024-09-16T09:21:14.715Z,True,教学,4.5
,,2024-09-16T09:25:01.272Z,False,给分,4.0
,,2024-09-16T09:33:23.674Z,False,教学,5.0
,,2024-09-16T09:33:31.046Z,True,给分,8.0
,找到更好的老师,2024-09-16T09:35:38.603Z,True,给分,5.0
,谢谢,2024-09-16T09:38:11.649Z,True,教学,4.0
,,2024-09-16T09:38:15.637Z,True,给分,5.0
,,2024-09-16T09:40:58.018Z,False,给分,6.0
,,2024-09-16T09:46:42.656Z,True,给分,7.0
,,2024-09-16T09:46:50.403Z,False,给分,4.5
,无,2024-09-16T09:50:01.201Z,False,给分,4.5
,,2024-09-16T09:59:02.421Z,True,给分,5.5
,,2024-09-16T09:59:03.108Z,True,给分,9.0
,,2024-09-16T10:00:36.939Z,True,给分,7.0
,帮助,2024-09-16T10:02:09.149Z,True,给分,4.0
,,2024-09-16T10:03:58.270Z,True,给分,6.5
,补完资料,2024-09-16T10:04:18.119Z,False,给分,9.5
,,2024-09-16T10:07:48.060Z,True,给分,3.0
,,2024-09-16T10:09:32.649Z,True,教学,6.5
,,2024-09-16T10:09:41.136Z,False,教学,1.0
,,2024-09-16T10:13:26.118Z,True,给分,8.5
,,2024-09-16T10:15:15.717Z,False,教学,6.0
,,2024-09-16T10:18:37.538Z,True,教学,5.5
,,2024-09-16T10:19:06.783Z,True,给分,5.0
,,2024-09-16T10:24:07.799Z,True,给分,6.0
,,2024-09-16T10:24:30.058Z,True,给分,3.0
,让我不再迷茫,2024-09-16T10:25:37.646Z,False,教学,7.0
,,2024-09-16T10:30:17.094Z,False,给分,5.0
,,2024-09-16T10:30:20.512Z,True,给分,3.5
,了解老师真实的教学水准,2024-09-16T10:38:18.962Z,True,教学,5.0
,,2024-09-16T10:40:36.967Z,True,给分,5.5
,提高选课的效率,2024-09-16T10:40:50.116Z,True,教学,6.0
,,2024-09-16T10:41:39.879Z,False,给分,5.0
,,2024-09-16T10:50:06.032Z,True,教学,7.0
,武,2024-09-16T10:50:01.868Z,True,给分,3.0
,帮助学生选到更适合学生自身的课,2024-09-16T10:53:34.159Z,True,给分,10.0
,,2024-09-16T11:00:03.872Z,False,给分,6.0
,,2024-09-16T11:04:03.362Z,True,教学,5.0
,,2024-09-16T11:04:27.645Z,True,教学,9.5
,,2024-09-16T11:04:34.450Z,True,给分,7.5
,"希望选到有趣的课
",2024-09-16T11:10:40.417Z,True,教学,10.0
,,2024-09-16T11:12:24.684Z,True,给分,6.0
,,2024-09-16T11:12:27.847Z,True,给分,6.0
,,2024-09-16T11:12:46.390Z,True,给分,6.0
,,2024-09-16T11:12:12.074Z,True,教学,9.0
,,2024-09-16T11:14:23.625Z,True,教学,5.0
,,2024-09-16T11:15:00.953Z,True,教学,5.0
,,2024-09-16T11:18:27.300Z,True,给分,3.5
,了解真实教学水准,2024-09-16T11:19:42.619Z,True,教学,7.5
,更加高效地选到心仪的课,2024-09-16T11:20:46.133Z,True,给分,7.5
,,2024-09-16T11:23:06.286Z,True,教学,7.0
,,2024-09-16T11:25:36.097Z,True,给分,7.0
,,2024-09-16T11:29:09.070Z,True,教学,6.0
,,2024-09-16T11:29:38.642Z,True,给分,6.5
,选到心仪合适的课程,2024-09-16T11:46:59.534Z,True,给分,10.0
,,2024-09-16T11:59:37.141Z,True,给分,4.0
,希望能帮助更多的新生,2024-09-16T11:59:42.808Z,True,给分,7.5
,,2024-09-16T12:17:45.544Z,True,给分,5.0
,,2024-09-16T12:24:53.364Z,True,教学,5.5
,,2024-09-16T12:34:39.743Z,True,给分,10.0
,提供准确的意见 注重教学水平,2024-09-16T12:56:16.204Z,True,教学,5.0
,,2024-09-16T13:02:00.516Z,True,给分,6.0
,,2024-09-16T13:05:54.119Z,True,给分,8.5
,上到好的课，学到想学的，得到应该得的分,2024-09-16T13:10:55.720Z,True,给分,10.0
,好老师来来来,2024-09-16T13:16:30.446Z,True,给分,8.0
,,2024-09-16T13:17:30.121Z,True,教学,10.0
,,2024-09-16T13:19:13.399Z,True,给分,4.5
,,2024-09-16T13:21:17.196Z,False,给分,6.0
,,2024-09-16T13:22:17.119Z,True,教学,10.0
,,2024-09-16T13:22:17.242Z,False,给分,7.5
,,2024-09-16T13:23:36.058Z,True,给分,3.5
,,2024-09-16T13:24:41.708Z,True,给分,3.0
,,2024-09-16T13:29:47.622Z,True,给分,9.0
,,2024-09-16T13:30:58.010Z,True,给分,4.0
,无,2024-09-16T13:30:59.669Z,True,给分,5.0
,,2024-09-16T13:32:56.662Z,True,给分,4.0
,提供参考,2024-09-16T13:33:21.923Z,True,给分,5.5
,,2024-09-16T13:33:51.209Z,False,给分,4.5
,,2024-09-16T13:34:48.497Z,False,教学,10.0
,,2024-09-16T13:47:02.067Z,True,给分,6.0
,,2024-09-16T13:54:04.702Z,True,给分,6.0
,,2024-09-16T13:55:45.709Z,False,给分,4.5
,,2024-09-16T14:09:03.200Z,True,教学,4.5
,,2024-09-16T14:11:57.031Z,False,给分,6.0
,,2024-09-16T14:16:47.158Z,True,给分,4.0
,,2024-09-16T14:19:12.765Z,True,给分,6.0
,,2024-09-16T14:28:53.148Z,True,给分,1.0
,,2024-09-16T14:34:38.800Z,True,给分,5.5
,及时详细解答学生疑惑,2024-09-16T14:35:42.641Z,True,给分,5.0
,,2024-09-16T14:36:32.936Z,True,给分,6.0
,"了解上课内容 指导选课
",2024-09-16T14:41:06.832Z,False,教学,7.0
,,2024-09-16T14:47:47.038Z,True,教学,6.5
,,2024-09-16T14:57:48.676Z,True,给分,7.0
,提高选课效率，提升学习水平,2024-09-16T14:59:15.311Z,True,教学,5.0
,,2024-09-16T15:00:22.709Z,True,教学,6.5
,,2024-09-16T15:01:18.068Z,True,给分,5.0
,,2024-09-16T15:18:48.312Z,True,教学,1.0
,,2024-09-16T15:25:02.162Z,True,教学,5.0
,,2024-09-16T15:27:18.011Z,True,给分,4.5
,,2024-09-16T15:30:13.401Z,True,教学,4.5
,真实的信息,2024-09-16T15:37:04.098Z,True,教学,3.0
,,2024-09-16T15:43:11.783Z,True,给分,5.0
,帮助自己选到合适自己的课,2024-09-16T15:44:02.561Z,False,给分,10.0
,,2024-09-16T15:48:59.755Z,True,给分,6.5
,,2024-09-16T15:51:40.514Z,True,教学,6.0
,,2024-09-16T16:11:35.756Z,True,教学,5.5
,让同学们少踩坑,2024-09-16T16:13:19.317Z,True,给分,9.5
,,2024-09-16T16:24:28.925Z,True,给分,6.0
,,2024-09-16T16:29:57.542Z,True,教学,5.5
,,2024-09-16T16:49:33.361Z,True,教学,5.0
,,2024-09-16T17:08:33.187Z,True,给分,9.5
,,2024-09-16T22:49:55.109Z,True,给分,8.0
,,2024-09-16T22:55:48.071Z,True,给分,5.5
,,2024-09-16T23:07:54.649Z,True,给分,5.0
,,2024-09-16T23:09:07.689Z,True,教学,7.0
,,2024-09-16T23:43:51.568Z,True,教学,5.0
,避掉一些不好的老师,2024-09-16T23:53:33.009Z,True,教学,4.5
,,2024-09-16T23:58:01.981Z,True,教学,5.5
,,2024-09-17T00:20:02.024Z,True,给分,6.0
,帮助学生选课,2024-09-17T01:26:32.996Z,True,给分,7.0
,,2024-09-17T01:27:38.070Z,True,给分,3.5
,,2024-09-17T01:52:05.466Z,True,给分,6.0
,无,2024-09-17T01:56:31.844Z,True,给分,4.0
,,2024-09-17T02:49:34.125Z,True,教学,10.0
,,2024-09-17T02:53:09.155Z,True,教学,5.0
,,2024-09-17T02:54:27.650Z,True,教学,7.0
,,2024-09-17T02:55:50.745Z,True,给分,9.5
,,2024-09-17T03:13:58.818Z,True,给分,8.0
,,2024-09-17T03:16:04.183Z,True,给分,8.0
,,2024-09-17T03:17:33.478Z,True,教学,7.0
,,2024-09-17T03:19:17.160Z,False,教学,7.0
,,2024-09-17T03:30:30.275Z,True,教学,7.0
,教师教学、给分评价,2024-09-17T03:29:46.050Z,True,给分,5.5
,,2024-09-17T03:32:02.242Z,True,教学,7.5
,,2024-09-17T03:32:02.358Z,True,教学,7.5
,教师教学，给分水平,2024-09-17T03:36:01.734Z,True,教学,7.5
,,2024-09-17T03:41:45.207Z,True,给分,6.0
,可以提供老师的给分情况和课程考核方式,2024-09-17T03:48:36.005Z,True,给分,4.5
,,2024-09-17T03:48:41.087Z,True,教学,6.5
,,2024-09-17T04:01:20.343Z,True,给分,7.0
,,2024-09-17T04:00:55.981Z,True,教学,6.0
,,2024-09-17T04:02:50.950Z,True,教学,10.0
,,2024-09-17T04:18:21.768Z,False,教学,9.5
,,2024-09-17T04:23:54.144Z,True,教学,7.0
,,2024-09-17T04:27:54.983Z,True,给分,3.5
,选到有兴趣的课,2024-09-17T04:39:17.249Z,True,教学,3.5
,,2024-09-17T04:39:18.276Z,True,给分,5.5
,,2024-09-17T04:42:43.775Z,True,给分,3.0
,,2024-09-17T04:42:43.992Z,True,给分,3.0
,,2024-09-17T04:43:12.694Z,True,给分,5.0
,,2024-09-17T04:48:51.941Z,True,教学,7.0
,,2024-09-17T04:53:21.075Z,True,教学,7.0
,,2024-09-17T05:28:34.820Z,True,教学,4.5
,,2024-09-17T05:31:20.114Z,True,教学,6.0
,提供更加全面客观和完善的课程评价，帮助同学顺利度过大学，快乐生活,2024-09-17T05:42:08.158Z,True,给分,4.5
,,2024-09-17T05:50:26.607Z,True,给分,3.5
,,2024-09-17T06:18:38.312Z,True,给分,8.0
,,2024-09-17T06:26:55.733Z,True,教学,5.5
,,2024-09-17T06:36:00.851Z,True,教学,6.0
,更好的选课,2024-09-17T07:02:00.800Z,True,教学,5.0
,,2024-09-17T07:04:28.995Z,True,给分,7.0
,,2024-09-17T07:06:52.906Z,True,给分,8.0
,,2024-09-17T07:49:39.955Z,False,给分,10.0
,,2024-09-17T08:23:44.967Z,True,给分,10.0
,,2024-09-17T08:41:15.952Z,True,教学,6.5
,,2024-09-17T09:12:57.329Z,True,教学,10.0
,,2024-09-17T09:14:19.472Z,True,给分,7.5
,给分好一点,2024-09-17T09:17:54.442Z,True,给分,5.5
,提供信息,2024-09-17T09:20:41.046Z,False,给分,3.5
,每个人都能选到自己心仪的课程,2024-09-17T09:36:16.911Z,True,给分,6.0
,,2024-09-17T09:37:18.229Z,True,给分,4.0
,,2024-09-17T09:48:37.924Z,True,教学,7.0
,,2024-09-17T09:52:43.008Z,False,教学,5.0
,,2024-09-17T10:05:48.187Z,True,教学,5.5
,,2024-09-17T10:20:35.503Z,True,给分,5.5
,,2024-09-17T10:26:49.684Z,True,教学,5.5
,无,2024-09-17T10:28:20.532Z,True,教学,6.0
,,2024-09-17T10:43:46.303Z,True,教学,6.0
,,2024-09-17T11:00:34.154Z,True,给分,5.5
,,2024-09-17T11:02:52.203Z,True,给分,5.0
,不知道,2024-09-17T11:05:06.757Z,False,给分,6.0
,,2024-09-17T11:06:18.844Z,True,给分,5.0
,可以给一些建议,2024-09-17T11:06:27.849Z,True,给分,5.0
,提供有价值的参考信息,2024-09-17T11:18:17.007Z,True,教学,5.0
,,2024-09-17T11:50:35.533Z,True,给分,5.5
,,2024-09-17T12:03:16.377Z,True,教学,6.0
,,2024-09-17T12:04:35.129Z,True,给分,6.0
,选课,2024-09-17T12:14:21.538Z,True,教学,5.0
,,2024-09-17T12:21:04.387Z,True,教学,6.5
,,2024-09-17T12:53:58.600Z,True,给分,5.0
,无,2024-09-17T13:02:51.630Z,True,教学,6.0
,,2024-09-17T13:14:43.874Z,True,教学,6.0
,选到更适合自己的老师,2024-09-17T13:27:23.351Z,False,教学,5.5
,选到好老师,2024-09-17T13:29:45.103Z,True,教学,8.0
,,2024-09-17T13:50:31.357Z,True,给分,6.5
,,2024-09-17T13:52:27.750Z,True,给分,5.0
,时效性的信息,2024-09-17T14:13:18.351Z,True,给分,9.5
,,2024-09-17T14:13:57.841Z,False,教学,6.0
,,2024-09-17T14:21:49.859Z,True,给分,5.5
,,2024-09-17T14:25:31.081Z,True,给分,7.0
,,2024-09-17T14:36:04.067Z,True,给分,10.0
,,2024-09-17T14:37:30.203Z,True,教学,5.0
,推荐给分和教授水准好的老师，以及有意义的课程,2024-09-17T14:47:50.561Z,False,给分,3.0
,选课推荐，课程评价,2024-09-17T14:52:53.834Z,True,给分,5.0
,,2024-09-17T15:04:07.347Z,True,给分,10.0
,,2024-09-17T15:07:30.255Z,True,给分,5.0
,,2024-09-17T15:07:54.149Z,False,给分,6.0
,,2024-09-17T15:12:57.716Z,True,给分,6.5
,,2024-09-17T15:25:42.266Z,True,给分,1.0
,选到好老师,2024-09-17T15:26:51.155Z,True,给分,10.0
,,2024-09-17T15:36:40.216Z,True,教学,5.0
,提供选课的建议,2024-09-17T15:39:37.894Z,False,给分,7.0
,,2024-09-17T15:54:49.126Z,True,教学,5.5
,"很棒
",2024-09-17T15:55:58.603Z,True,给分,6.0
,详细的建议,2024-09-17T16:09:00.161Z,True,教学,5.5
,,2024-09-17T16:14:11.801Z,True,教学,5.5
,知道怎么规避水课,2024-09-17T17:02:53.218Z,True,给分,6.0
,无,2024-09-17T21:08:04.201Z,True,教学,6.5
,无,2024-09-17T22:04:01.131Z,True,教学,5.5
,,2024-09-17T23:00:34.187Z,True,教学,6.5
,,2024-09-17T23:33:02.490Z,False,教学,3.0
,,2024-09-17T23:33:21.840Z,True,教学,5.5
,,2024-09-17T23:33:45.013Z,True,给分,5.5
,,2024-09-17T23:35:18.697Z,False,教学,5.0
,,2024-09-17T23:35:44.656Z,False,教学,5.5
,,2024-09-17T23:52:22.280Z,False,教学,5.5
,,2024-09-18T00:00:11.529Z,True,教学,7.0
,,2024-09-18T00:47:33.407Z,True,给分,7.0
,,2024-09-18T00:50:43.242Z,False,教学,4.5
,,2024-09-18T00:52:20.401Z,True,教学,5.5
,,2024-09-18T00:52:23.003Z,True,给分,7.0
,,2024-09-18T00:52:35.493Z,True,教学,6.5
,1,2024-09-18T00:54:33.014Z,True,给分,5.0
,,2024-09-18T00:55:52.283Z,True,教学,4.5
,,2024-09-18T00:58:40.289Z,True,教学,6.5
,使同学们提前了解教学内容，考核情况和给分好坏,2024-09-18T01:04:33.626Z,True,教学,5.0
,,2024-09-18T01:23:19.795Z,True,给分,6.0
,帮助学生选课,2024-09-18T01:48:49.416Z,True,教学,5.5
,,2024-09-18T02:00:14.886Z,True,教学,4.5
,,2024-09-18T02:00:44.990Z,False,给分,7.5
,,2024-09-18T02:04:51.406Z,True,给分,6.5
,挑选好课,2024-09-18T02:11:18.963Z,True,给分,5.5
,,2024-09-18T02:16:16.191Z,True,教学,7.0
,,2024-09-18T02:21:10.657Z,True,给分,7.5
,,2024-09-18T02:33:55.039Z,True,给分,4.0
,,2024-09-18T02:41:57.950Z,True,教学,7.5
,,2024-09-18T02:44:12.482Z,True,教学,5.0
,无,2024-09-18T02:46:08.210Z,True,教学,5.0
,,2024-09-18T02:47:10.837Z,True,给分,5.5
,,2024-09-18T02:49:22.388Z,True,给分,5.0
,,2024-09-18T02:55:47.739Z,False,给分,6.0
,,2024-09-18T02:55:47.058Z,True,教学,5.5
,,2024-09-18T03:02:45.585Z,True,给分,5.5
,,2024-09-18T03:03:35.488Z,True,教学,6.5
,,2024-09-18T03:18:35.668Z,True,教学,6.5
,,2024-09-18T03:24:01.463Z,True,教学,5.0
,,2024-09-18T03:25:04.045Z,True,教学,4.0
,提供客观评价,2024-09-18T03:36:48.008Z,True,给分,6.0
,,2024-09-18T03:37:55.665Z,True,教学,4.0
,,2024-09-18T03:47:15.218Z,False,教学,5.5
,,2024-09-18T03:50:10.944Z,True,教学,9.0
,,2024-09-18T03:51:30.542Z,True,教学,7.0
,好,2024-09-18T03:52:12.525Z,True,给分,6.5
,,2024-09-18T03:54:20.300Z,True,给分,5.5
,提高学分,2024-09-18T03:57:41.939Z,False,给分,7.5
,,2024-09-18T04:00:57.697Z,True,给分,7.0
,,2024-09-18T04:06:26.016Z,True,教学,4.5
,,2024-09-18T04:08:39.566Z,False,教学,4.0
,,2024-09-18T04:11:50.600Z,True,教学,7.0
,更便捷,2024-09-18T04:24:06.956Z,True,给分,7.0
,,2024-09-18T04:32:53.227Z,True,给分,4.5
,节约学生的试课时间,2024-09-18T04:37:47.432Z,True,教学,5.0
,,2024-09-18T04:40:41.014Z,True,给分,7.0
,,2024-09-18T04:58:20.927Z,True,给分,5.5
,,2024-09-18T05:00:31.608Z,True,教学,6.0
,,2024-09-18T05:03:08.445Z,True,教学,6.5
,,2024-09-18T05:10:17.531Z,True,给分,6.0
,教授内容,2024-09-18T05:16:42.669Z,True,教学,6.5
,,2024-09-18T05:39:42.647Z,True,教学,9.5
,无,2024-09-18T06:21:41.891Z,True,教学,6.0
,希望能更加详细客观一些,2024-09-18T06:22:51.814Z,False,教学,10.0
,,2024-09-18T06:29:13.971Z,True,给分,6.0
,能为学生带来客观的选课价值,2024-09-18T06:33:04.978Z,False,教学,7.0
,,2024-09-18T06:47:31.917Z,True,教学,7.0
,,2024-09-18T06:49:09.119Z,True,教学,6.0
,,2024-09-18T06:56:02.211Z,True,给分,8.0
,好,2024-09-18T06:56:56.458Z,True,教学,6.0
,好,2024-09-18T06:56:52.779Z,True,教学,6.0
,好,2024-09-18T06:57:33.610Z,True,教学,6.5
,好,2024-09-18T06:57:31.637Z,True,教学,6.5
,,2024-09-18T07:19:33.794Z,True,教学,7.0
,无,2024-09-18T07:22:15.300Z,True,教学,5.0
,让新生知道该选哪些课,2024-09-18T07:43:25.182Z,False,给分,6.0
,,2024-09-18T07:45:09.520Z,True,教学,6.5
,,2024-09-18T07:55:50.998Z,True,给分,8.0
,,2024-09-18T07:55:57.424Z,True,教学,4.5
,提高绩点,2024-09-18T07:59:20.376Z,True,给分,6.5
,,2024-09-18T08:08:20.544Z,True,教学,5.5
,,2024-09-18T08:12:43.936Z,True,给分,10.0
,,2024-09-18T08:15:02.265Z,True,教学,6.0
,五,2024-09-18T08:19:27.934Z,True,教学,5.0
,,2024-09-18T08:33:42.656Z,True,给分,7.0
,,2024-09-18T08:37:33.020Z,True,给分,5.5
,帮助挑选更好的课程,2024-09-18T08:49:41.575Z,True,给分,4.5
, ,2024-09-18T08:50:20.849Z,True,教学,5.0
,,2024-09-18T08:50:22.353Z,True,教学,7.0
,给分建议,2024-09-18T08:50:43.949Z,True,教学,7.0
,,2024-09-18T08:57:19.277Z,True,给分,6.5
,,2024-09-18T09:04:09.414Z,True,教学,5.0
,,2024-09-18T09:07:25.069Z,False,教学,7.5
,,2024-09-18T09:07:29.261Z,True,教学,6.5
,,2024-09-18T09:16:59.797Z,True,给分,4.5
,,2024-09-18T09:26:51.330Z,True,给分,4.5
,,2024-09-18T09:27:38.107Z,False,教学,6.0
,,2024-09-18T09:29:47.367Z,True,教学,6.5
,,2024-09-18T09:42:46.934Z,True,给分,4.0
,,2024-09-18T09:52:19.040Z,True,给分,6.0
,,2024-09-18T09:53:58.222Z,True,给分,7.0
,,2024-09-18T10:02:52.055Z,False,给分,5.0
,提供参考,2024-09-18T10:03:44.588Z,True,教学,5.5
,,2024-09-18T10:05:47.235Z,True,教学,6.0
,,2024-09-18T10:16:48.586Z,True,教学,5.5
,初步了解每门课学什么，老师怎么样，给分怎么样，避雷课水老师还卡绩点的,2024-09-18T10:29:59.620Z,True,给分,6.5
,,2024-09-18T10:33:05.354Z,True,给分,5.5
,,2024-09-18T10:34:36.117Z,True,给分,4.5
,,2024-09-18T10:41:43.558Z,True,教学,6.0
,,2024-09-18T10:42:22.639Z,True,教学,5.0
,,2024-09-18T10:50:13.061Z,True,教学,5.5
,,2024-09-18T10:56:06.512Z,True,教学,9.0
,,2024-09-18T10:57:11.290Z,True,给分,8.0
,帮助选课,2024-09-18T10:58:29.934Z,True,教学,6.0
,我无,2024-09-18T11:01:54.871Z,True,给分,4.5
,能告诉我们课程的教学内容是什么，以及课堂的过程与形式,2024-09-18T11:05:35.844Z,False,教学,7.0
,,2024-09-18T11:06:54.473Z,True,给分,5.5
,无,2024-09-18T11:07:44.812Z,True,给分,3.0
,避雷掉很坑的老师……,2024-09-18T11:34:58.234Z,True,给分,5.0
,希望能选上有趣好玩又能学到东西的好课,2024-09-18T11:54:43.705Z,True,给分,4.5
,,2024-09-18T11:57:34.261Z,True,教学,6.0
,,2024-09-18T11:57:39.665Z,True,给分,5.0
,无,2024-09-18T11:58:51.902Z,True,教学,4.0
,,2024-09-18T12:11:30.512Z,True,教学,5.0
,学长学姐人课程评价可以提供更多的选课指南,2024-09-18T12:13:01.509Z,True,给分,6.5
,,2024-09-18T12:16:35.802Z,True,教学,7.0
,,2024-09-18T12:19:59.545Z,True,教学,4.0
,,2024-09-18T12:22:48.609Z,True,教学,5.0
,,2024-09-18T12:29:16.518Z,True,教学,7.0
,,2024-09-18T12:49:19.489Z,False,给分,9.0
,"选出更适合自己的课程
",2024-09-18T12:51:13.116Z,True,给分,8.5
,,2024-09-18T12:53:23.471Z,True,给分,9.0
,,2024-09-18T13:07:24.437Z,True,教学,1.0
,,2024-09-18T13:14:29.241Z,True,给分,6.0
,,2024-09-18T13:24:56.528Z,True,给分,6.0
,,2024-09-18T13:44:06.291Z,True,给分,5.0
,,2024-09-18T13:46:52.499Z,True,教学,7.0
,,2024-09-18T13:49:13.774Z,True,教学,6.5
,,2024-09-18T14:11:11.566Z,True,给分,6.5
,,2024-09-18T14:12:57.388Z,True,给分,3.5
,,2024-09-18T14:20:21.090Z,True,教学,8.0
,看看老师的情况以便更好地选择,2024-09-18T14:20:41.010Z,True,给分,5.0
,,2024-09-18T14:38:01.841Z,True,教学,7.0
,,2024-09-18T14:41:48.839Z,True,教学,4.0
,,2024-09-18T14:51:47.989Z,True,教学,5.0
,,2024-09-18T14:55:53.368Z,True,教学,7.5
,,2024-09-18T15:11:11.505Z,True,教学,8.0
,,2024-09-18T15:24:20.859Z,True,给分,6.5
,,2024-09-18T15:24:47.098Z,True,给分,5.5
,可以客观的反映课程的质量，同时一定程度的提现老师的风格,2024-09-18T15:53:39.325Z,True,教学,6.0
,,2024-09-18T23:53:51.121Z,True,教学,6.5
,,2024-09-18T23:54:41.016Z,False,给分,4.0
,提供更多数据,2024-09-19T00:01:11.041Z,True,教学,6.0
,,2024-09-19T00:22:38.062Z,False,教学,6.0
,,2024-09-19T00:38:58.030Z,True,教学,5.5
,,2024-09-19T00:46:02.065Z,True,教学,5.0
,排雷,2024-09-19T00:54:40.273Z,True,给分,7.5
,,2024-09-19T00:58:20.327Z,True,给分,6.5
,,2024-09-19T01:03:11.078Z,True,教学,5.0
,,2024-09-19T01:09:52.991Z,True,教学,6.5
,,2024-09-19T01:12:17.130Z,True,教学,4.5
,,2024-09-19T01:14:25.204Z,True,给分,6.5
,而已,2024-09-19T01:38:34.119Z,True,给分,4.5
,无,2024-09-19T01:45:28.109Z,True,教学,5.5
,帮助选课,2024-09-19T01:49:21.389Z,False,教学,6.5
,,2024-09-19T01:54:11.537Z,False,教学,3.0
,,2024-09-19T01:54:21.688Z,True,教学,8.0
,,2024-09-19T02:00:39.905Z,True,教学,5.5
,,2024-09-19T02:01:26.580Z,True,教学,6.0
,辅助,2024-09-19T02:01:28.450Z,True,给分,6.0
,帮助我们避雷,2024-09-19T02:11:26.330Z,True,给分,5.0
,,2024-09-19T02:13:02.581Z,True,给分,7.5
,,2024-09-19T02:17:17.387Z,True,教学,7.0
,希望能了解每个课程真实的情况,2024-09-19T02:18:15.703Z,True,给分,5.0
,,2024-09-19T02:22:59.384Z,True,教学,6.5
,,2024-09-19T02:29:21.433Z,True,给分,3.5
,,2024-09-19T02:41:09.019Z,True,教学,8.0
,,2024-09-19T02:52:28.567Z,True,给分,6.5
,,2024-09-19T02:58:04.556Z,True,给分,5.5
,,2024-09-19T03:07:35.162Z,True,给分,6.5
,如何用正确姿势选课,2024-09-19T03:12:52.111Z,True,给分,5.0
